,WDPAID,soil_c_tot,soil_c_avg,tot_c_tot,tot_c_avg,tot_co2_tot,tot_co2_avg
0,305383,0.0,0.0,0.0,0.0,0.0,0.0
1,304976,296.7283870484057,189.65,369.3579702823195,236.0701904296875,1355.5437559020238,866.377734375
2,304437,8.063437183554136,104.0,11.530665578588229,148.7193603515625,42.31754238948429,545.800048828125
3,304209,378.5034150499994,170.93103448275863,493.7003160736618,222.95373114224137,1811.8801609804864,818.2403017241379
4,555564325,470.17661517473647,133.0212765957447,622.0498299718844,175.9888630319149,2282.9228931639527,645.8791971409574
5,26643,2713.000002076077,121.85810810810811,3638.19730726987,163.41472233952703,13352.184131044667,599.7319995777027
6,304481,5.704765791405552,75.0,11.24345711334365,147.81663513183594,41.263488337172866,542.487060546875
7,304118,0.0,0.0,0.0,0.0,0.0,0.0
8,305780,51.607610166303026,169.0,73.843663869903,241.81663513183594,271.0062480333751,887.467041015625
9,304271,78.61998996710392,145.71428571428572,116.01090310382692,215.01456124441964,425.7600149203049,789.103515625
10,304358,37.62497811818532,164.0,49.196498183773,214.43804931640625,180.55115481068674,786.9876302083334
11,143103,4423.130667900015,114.13663366336634,6232.098073175672,160.81598081683168,22871.799974335077,590.1946782178218
12,304008,31380.012672448203,162.4014308426073,39682.15265594666,205.36788304848966,145633.50037212909,753.7001192368839
13,305070,171.85420680040613,186.41666666666666,221.16046995332226,239.9012451171875,811.6589214939437,880.4375813802084
14,303998,4406.13190590611,161.68732394366197,5626.8213655553645,206.48164612676055,20650.434468045685,757.787676056338
15,304167,55.39288307796622,144.2,83.36461231505855,217.0166259765625,305.9481267625139,796.451025390625
16,305069,457.6225153753207,165.47222222222223,594.0507223375417,214.80327690972223,2180.166141179308,788.3280164930555
17,305281,6957.044347323026,167.9499072356215,8939.651122187508,215.80874594155844,32808.51973357034,792.0180890538034
18,305553,19954.7724354561,188.34010152284264,24613.89186598262,232.31460750543872,90332.98320154031,852.5946337926033
19,304180,0.0,0.0,0.0,0.0,0.0,0.0
20,305027,200.12624949927633,129.1,276.15393831088124,178.1448974609375,1013.4849516613286,653.791796875
21,305617,36.55390295911275,156.0,49.85596098132871,212.7687784830729,182.9713801981424,780.8614908854166
22,305666,132.90760881354112,170.2,162.3721466403027,207.9320068359375,595.9057797309124,763.11044921875
23,304235,32.599679594869286,140.33333333333334,49.51512402321994,213.14996337890625,181.72050323930924,782.2604166666666
24,304537,70.91607240757227,153.33333333333334,103.03279577996867,222.77547200520834,378.1303625590524,817.5859375
25,304357,73.07931562166549,158.0,104.06680687547691,224.99603271484375,381.9251736225514,825.7353515625
26,26637,157.2419532202677,185.45454545454547,210.58210646709506,248.36501242897728,772.8363258062091,911.4996448863636
27,304722,491.01827540342697,155.4878048780488,720.9675075035829,228.30442549542684,2645.950773493347,837.8772865853658
28,305753,16.713844176938515,217.0,22.32235177194089,289.816650390625,81.92302855846691,1063.6270751953125
29,304056,8.93284621181384,116.0,14.5402583091798,188.81663513183594,53.362746478890756,692.95703125
30,304777,229.3075421128253,141.66666666666666,347.17159383562637,214.48328218005952,1274.1197696413096,787.1537388392857
31,305100,8.011911891111556,104.0,11.456984727299885,148.7193603515625,42.047133667070405,545.800048828125
32,305615,27.17755160950167,117.66666666666667,43.99605395881292,190.4832967122396,161.46552100103423,699.07373046875
